3	24	12	18	8	0	31	14	1	27	8	26	9	10	5	13	29	34	27	9	17	36	24	10	24	27	15	7	12	27	24	10	2	20	7	20	33	23	10	33	6	10	26	9	32	12	19	29	28	24	10	11	13	11	21	125	246	122	15	28	13	12	5	0	35	35	15	27	26	5	8	35	34	14	10	23	24	1	31	20	35	5	36	35	4	16	12	32	36	28	26	25	12	28	6	29	4	37	23	34	7	38	9	9	15	30	32	16	15	30	10	33	26	37	7	8	12	29	14	23	15	21	15	25	1	31	13	27	37	19	25	16	32	25	19	14	26	4	2	33	25	23	16	19	6	4	26	5	20	0	16	9	25	19	23	8	5	1	36	27	21	11	2	33	23	1	36	0	25	30	20	11	24	16	21	7	28	8	4	34	31	34	3	27	7	32	28	30	29	2	23	34	20	19	10	37	22	37	2	7	20	25	13	12	22	12	25	14	33	21	26	10	5	2	34	29	31	17	3	6	9	3	33	6	24	20	7	29	24	6	17	26	11	24	36	22	27	37	34	25	38	6	19	24	31	16	2	20	5	14	27	5	30	2	31	33
8	23	38	2	5	9	22	26	28	19	25	1	7	29	12	29	33	4	23	28	22	9	35	36	20	27	31	8	4	24	1	1	4	31	14	9	14	7	30	13	12	28	22	30	14	7	22	18	16	12	22	39	47	39	30	69	125	61	37	10	22	13	12	0	26	34	16	33	36	14	8	7	12	33	20	32	4	24	22	10	0	11	31	34	38	0	28	3	24	31	32	22	10	30	6	10	0	15	1	33	8	33	2	9	247	2	29	27	35	35	31	38	31	12	1	28	18	15	33	2	15	5	2	27	35	15	9	35	27	34	36	36	38	15	25	31	24	27	19	19	30	2	34	28	24	29	11	8	25	36	31	13	10	28	28	33	35	10	26	24	3	7	13	12	16	3	21	26	4	12	38	34	1	33	9	17	5	8	30	3	15	23	8	27	23	18	9	16	29	1	23	3	16	38	32	2	28	4	19	33	1	31	12	75	137	75	12	30	7	35	26	34	27	19	32	3	1	13	19	9	21	26	32	34	17	15	17	12	17	37	18	19	1	7	34	15	4	13	7	10	25	37	35	2	35	7	38	12	9	36	31	35	27	34	33	14
5	31	26	17	36	36	1	11	3	32	15	22	13	37	23	26	33	16	3	33	27	32	26	27	34	22	12	38	8	11	32	29	8	29	24	37	19	18	22	37	13	10	23	29	3	14	3	12	17	22	56	98	118	98	57	30	21	6	2	17	11	8	20	1	32	8	16	28	20	10	29	37	5	1	16	2	5	4	9	8	23	15	28	37	29	3	33	14	30	30	13	36	32	24	11	24	38	13	9	0	35	24	30	29	24	7	15	26	15	32	27	25	23	33	30	28	16	38	24	14	7	12	10	36	34	38	36	33	6	6	25	30	3	9	0	9	10	35	14	1	25	31	3	0	14	16	16	18	18	21	20	19	30	11	21	22	8	21	8	21	3	33	8	9	15	11	29	12	4	31	10	19	2	24	15	12	13	36	18	0	28	15	1	24	17	23	24	17	2	28	28	15	2	36	34	32	17	34	33	25	19	3	22	137	249	137	22	14	9	33	24	28	6	36	15	23	31	26	0	19	38	0	2	4	23	2	16	14	27	14	12	26	22	9	14	8	10	32	16	25	20	36	13	14	29	33	1	32	31	21	17	23	13	30	4	17
29	24	0	1	17	8	14	17	2	14	14	12	35	18	7	11	32	24	25	24	10	33	0	14	23	35	18	16	25	29	15	17	25	28	24	30	1	4	2	6	32	21	7	36	21	32	12	9	11	39	98	171	206	171	98	39	11	27	20	11	1	6	30	20	16	4	24	5	22	7	19	13	8	4	6	33	28	0	31	9	34	32	14	12	6	15	12	31	11	33	7	14	13	22	17	1	15	21	3	8	30	24	31	1	0	15	81	141	81	15	15	8	22	31	29	36	20	21	26	33	7	27	7	8	29	20	0	37	34	33	19	20	1	29	29	22	14	19	20	17	5	25	26	29	12	31	11	10	10	29	12	14	26	1	6	16	8	29	25	32	8	17	28	4	17	19	27	36	6	2	23	9	21	26	18	25	31	33	27	10	11	7	23	30	4	16	24	29	20	2	17	30	38	32	2	29	28	29	8	12	23	37	12	75	137	75	12	17	19	37	29	37	8	1	6	28	30	25	13	25	2	33	4	36	15	5	12	34	30	7	7	34	29	30	8	7	25	4	19	26	6	14	31	35	6	28	21	7	26	11	24	9	19	29	24	9
25	13	5	25	36	32	6	26	25	20	17	13	15	32	10	11	21	24	17	33	36	31	28	5	3	32	13	35	22	2	8	6	16	34	4	36	36	10	1	18	22	28	13	2	34	32	14	29	13	47	118	206	248	206	118	47	13	17	20	21	9	5	23	23	9	33	4	34	15	11	29	10	20	9	2	32	4	21	24	0	6	0	29	27	14	26	3	31	16	4	4	4	24	8	16	31	13	10	31	8	25	22	22	12	6	26	141	248	141	26	5	32	18	9	30	26	6	5	26	25	25	7	31	23	36	25	10	2	1	27	9	6	2	31	32	9	29	11	13	13	3	3	19	14	16	24	25	24	13	28	27	22	34	37	33	12	25	35	26	38	19	10	27	38	8	16	6	10	15	13	36	17	20	19	31	31	5	24	30	11	10	18	14	18	17	10	5	10	13	10	1	17	35	25	5	10	30	28	31	36	7	20	11	12	22	12	16	9	14	6	0	16	11	7	22	28	28	19	12	17	11	26	35	11	18	15	12	15	34	36	0	23	30	24	4	27	4	22	32	9	7	1	32	1	14	7	19	19	33	22	7	35	25	19	31	11
34	20	4	18	12	21	37	14	1	28	58	121	58	12	25	19	33	29	15	20	22	19	28	28	7	17	20	6	30	6	19	10	24	17	10	20	4	21	33	28	21	26	33	21	35	21	33	17	11	39	98	171	206	171	98	39	11	6	9	23	17	23	9	36	27	26	15	25	17	38	4	18	27	36	24	24	25	6	9	21	9	19	31	25	1	8	15	35	23	8	13	10	15	34	21	12	25	23	3	14	36	35	10	10	30	15	81	141	81	15	15	34	17	19	14	15	18	27	28	13	18	14	2	38	23	17	37	26	19	14	17	8	21	37	7	29	32	35	24	23	30	10	0	10	20	9	35	4	10	18	25	32	24	31	22	19	31	17	2	38	29	22	13	23	34	32	33	4	30	16	12	1	27	32	2	9	36	4	37	13	34	11	27	2	4	33	16	22	28	37	2	5	5	31	6	20	27	38	23	11	21	21	34	3	38	35	36	26	28	4	5	31	32	4	29	12	9	32	16	25	1	28	38	15	20	30	6	34	12	26	18	25	26	9	21	6	35	22	32	37	30	21	33	10	36	38	35	1	22	16	2	35	29	2	28	11
37	6	23	18	16	34	9	21	36	13	121	255	121	13	25	1	15	33	15	29	28	9	35	7	32	16	29	13	34	33	5	26	6	16	21	21	30	28	35	18	15	36	4	21	12	36	24	18	34	22	56	98	118	98	56	22	28	23	4	1	3	17	7	3	13	9	13	21	37	9	15	38	18	38	19	38	21	5	13	28	16	35	3	15	22	29	28	15	35	7	34	10	16	0	21	13	25	36	22	10	34	1	9	27	4	27	15	26	15	9	16	11	6	12	24	1	24	8	15	18	31	8	15	35	5	2	26	11	38	7	21	23	19	18	6	10	28	38	21	25	26	36	14	18	5	3	21	26	32	23	2	28	6	3	2	3	8	15	11	6	24	4	28	34	17	16	16	34	20	5	8	6	14	14	21	5	27	14	25	16	29	9	7	6	38	37	35	17	8	14	28	34	33	37	6	5	7	10	28	9	23	7	22	18	34	0	14	6	3	34	16	21	3	23	16	23	2	2	17	31	27	21	8	24	2	28	16	20	35	29	37	29	17	17	20	9	17	6	20	15	2	14	4	23	9	22	13	29	30	5	16	6	4	20	7	28
1	7	32	32	8	19	20	7	48	73	140	208	140	73	48	35	11	36	26	24	21	30	9	4	14	4	15	37	23	22	17	17	16	34	16	26	1	7	4	5	7	18	7	20	26	33	29	38	8	7	22	39	47	39	22	35	34	14	5	5	0	31	32	35	13	17	25	26	37	23	35	36	38	10	36	4	33	4	34	24	23	18	20	21	26	22	8	14	24	20	5	32	32	12	6	33	12	10	33	31	10	34	5	33	32	17	5	3	7	28	19	19	35	8	5	17	8	9	11	5	7	14	38	33	28	23	9	9	1	31	27	30	11	31	19	5	34	8	11	11	33	6	28	31	28	30	27	30	14	35	21	33	37	31	16	23	20	23	7	20	19	32	22	7	5	25	8	17	29	25	11	30	14	3	28	27	3	28	3	34	34	22	32	5	8	2	26	11	29	20	13	35	32	20	5	4	26	27	38	37	15	7	15	34	23	24	37	9	12	11	35	31	37	7	31	14	21	11	27	13	26	32	2	37	5	5	25	13	37	25	35	6	4	36	28	1	4	4	11	33	4	22	35	37	35	2	16	12	16	35	11	22	31	27	34	2
33	0	27	27	7	33	6	48	76	107	135	151	135	107	76	48	35	9	26	24	6	11	8	36	21	36	8	25	30	15	32	6	8	13	10	13	38	24	23	22	15	21	30	18	3	36	2	25	28	4	30	11	13	11	35	22	17	30	11	38	38	21	34	9	18	35	25	17	33	15	18	17	12	33	34	13	36	12	36	6	36	34	19	1	30	14	32	17	23	14	28	12	36	33	30	11	33	14	31	31	38	2	9	16	32	15	5	35	7	23	31	10	38	17	9	7	27	33	29	10	38	2	13	26	2	2	22	25	9	24	20	20	27	14	23	12	4	25	1	15	3	11	8	28	27	27	14	21	14	36	17	4	33	1	9	5	12	10	28	24	37	13	16	18	35	22	16	17	36	22	15	21	38	30	3	14	29	8	14	8	0	7	17	26	18	5	31	3	5	33	26	20	24	32	0	20	15	2	27	30	27	5	12	33	26	9	1	10	29	16	36	3	1	24	8	29	27	16	9	20	30	30	14	17	38	34	28	8	3	3	10	6	14	26	4	34	18	20	3	5	1	10	29	36	1	2	26	22	9	34	18	23	12	5	36	37
38	9	14	27	1	23	13	67	106	147	179	192	179	147	106	67	17	6	7	22	16	12	17	15	34	16	28	10	9	6	23	24	35	37	31	23	34	20	18	9	29	23	0	25	37	19	23	27	2	7	34	30	36	11	33	31	32	17	21	35	23	0	10	5	27	2	17	26	21	7	3	7	14	36	27	6	30	16	27	13	21	38	26	34	14	17	28	38	18	13	23	30	15	8	15	2	17	26	19	27	12	27	35	27	5	25	14	19	15	37	4	21	18	6	20	12	30	2	24	24	3	32	33	29	36	25	38	28	2	0	32	13	10	4	7	15	32	29	38	27	13	21	28	36	5	8	13	13	33	26	1	20	20	15	35	38	21	22	9	31	9	22	24	17	29	22	30	28	37	29	22	246	23	23	37	17	26	9	29	6	3	12	12	7	9	38	23	18	9	37	27	27	7	18	31	4	30	33	4	3	2	17	34	13	17	5	25	21	28	5	34	18	4	15	33	37	1	36	35	23	19	17	15	6	33	19	33	28	21	24	10	23	33	35	36	3	36	19	3	6	11	6	28	34	33	26	31	4	20	2	31	13	32	28	13	8
13	18	20	15	29	1	14	82	129	179	218	233	218	179	129	82	7	14	13	1	26	26	32	17	24	25	14	12	26	1	36	24	5	36	18	36	37	11	21	0	6	13	30	12	21	15	29	38	17	3	4	13	11	35	19	22	2	10	30	21	36	21	16	37	23	36	29	4	11	8	16	19	32	30	22	20	11	26	24	30	33	36	1	24	8	33	36	32	1	20	14	3	9	2	9	36	31	1	37	36	2	13	27	1	9	12	32	20	4	5	15	6	36	5	9	1	34	28	8	13	23	23	3	7	7	33	22	8	26	4	0	21	14	17	10	19	10	0	35	19	8	34	5	20	7	37	36	19	6	27	29	18	32	32	22	30	18	30	34	37	5	24	29	7	17	11	17	26	10	33	21	35	18	14	27	29	35	2	30	6	32	5	19	32	22	11	14	20	36	11	24	1	29	7	19	23	9	19	35	14	2	23	7	24	14	26	2	13	23	38	17	10	1	22	2	36	17	33	35	26	14	31	22	26	22	35	34	17	7	13	1	0	31	9	30	31	8	19	33	24	8	37	21	32	31	21	16	11	31	38	19	7	21	10	15	8
30	18	18	27	5	36	48	87	138	191	233	249	233	191	138	87	48	28	24	21	9	34	20	16	30	27	38	23	6	5	7	3	14	28	15	1	0	25	29	3	13	19	12	26	31	26	36	24	22	38	2	3	37	16	26	16	38	32	9	16	14	30	1	30	1	1	17	32	30	36	8	33	10	2	37	3	9	1	5	26	36	250	36	1	33	11	16	25	35	11	37	30	3	7	7	4	35	2	35	5	14	9	21	22	12	30	1	10	36	32	1	37	15	20	28	21	38	20	25	13	38	34	4	24	33	23	29	29	5	24	35	13	19	9	29	15	37	23	14	8	3	22	10	22	1	34	7	28	5	18	28	20	24	37	9	24	29	33	26	37	0	3	22	13	23	5	22	33	5	14	3	7	23	35	28	0	17	21	14	1	26	26	14	17	20	2	9	16	5	38	32	35	33	15	14	1	30	13	8	26	8	4	36	33	33	5	9	32	31	11	12	15	16	3	36	30	25	37	5	20	20	5	25	16	26	27	12	32	29	38	23	14	6	37	27	29	7	9	35	28	33	10	33	32	34	2	10	33	36	5	12	2	21	17	8	8
3	0	7	25	23	36	24	82	129	179	218	233	218	179	129	82	17	14	0	8	17	13	5	3	0	31	11	27	17	11	10	11	3	30	11	2	13	33	6	12	20	21	30	2	32	36	29	5	5	11	14	25	32	30	27	18	15	21	23	2	35	18	3	13	21	23	30	25	25	22	11	30	20	18	5	32	6	29	2	29	13	36	18	2	11	29	35	29	6	13	34	5	33	18	35	21	20	32	7	11	6	30	23	24	28	5	37	5	34	3	33	23	32	27	37	7	3	3	37	37	36	26	5	25	16	27	9	38	4	31	26	15	34	15	17	33	34	8	30	26	24	15	6	2	9	7	10	37	23	23	10	30	0	5	25	34	15	29	34	3	13	37	21	32	33	28	36	27	3	11	8	6	11	10	8	20	12	11	3	34	5	25	0	34	19	36	1	27	30	25	21	20	15	21	10	6	34	7	17	14	34	31	0	23	16	1	17	16	34	9	37	20	31	8	7	34	28	29	15	28	16	38	21	16	3	32	25	14	27	10	6	12	4	38	31	18	15	26	4	1	8	10	38	8	2	3	14	32	1	5	7	36	38	36	37	9
10	15	33	37	24	11	4	67	106	147	179	191	179	147	106	67	8	28	26	20	32	18	12	22	24	1	1	2	2	3	37	3	17	37	19	8	38	37	26	3	8	2	19	36	22	17	23	8	26	12	24	14	6	3	28	32	14	5	3	34	9	29	19	30	12	19	31	29	33	21	30	36	29	2	7	29	4	37	30	38	12	28	31	16	17	22	29	24	12	31	29	9	19	6	5	25	3	8	33	23	26	37	31	29	31	10	16	10	8	11	26	17	21	8	23	30	2	38	24	37	33	2	17	12	6	33	13	15	35	15	18	34	26	25	30	31	12	0	35	4	33	37	33	26	21	17	13	3	13	32	3	5	11	32	21	12	30	34	22	21	27	13	36	4	30	13	4	21	25	23	29	6	30	30	33	21	23	10	19	38	5	13	1	31	28	31	15	31	26	35	25	25	1	33	7	10	7	21	20	27	30	10	35	13	7	9	5	22	25	10	23	14	28	13	18	9	16	24	3	6	6	3	26	21	31	15	22	10	23	35	22	38	1	18	19	27	26	38	10	21	2	10	21	19	12	5	13	32	24	9	18	38	28	1	21	24
14	10	21	29	4	16	19	48	76	106	129	138	129	106	76	48	33	23	24	2	19	5	26	29	5	27	26	1	36	20	8	22	26	10	17	30	35	15	15	25	37	35	14	22	31	34	35	16	8	8	0	38	35	30	30	21	27	2	2	23	9	0	29	16	38	3	5	37	34	9	20	3	24	24	26	32	29	2	3	21	12	9	1	7	36	13	19	14	25	18	34	10	26	20	2	26	11	4	18	26	30	32	16	19	24	28	16	14	12	18	25	25	13	23	32	7	11	2	31	30	15	12	38	21	1	33	23	33	30	4	15	37	20	15	21	37	17	33	5	4	13	3	21	37	11	3	6	6	21	18	10	26	5	10	23	13	20	13	1	15	19	5	23	37	3	12	20	17	36	28	28	24	1	25	12	4	3	35	10	19	15	10	10	27	2	30	11	32	19	9	8	12	38	7	33	32	20	25	14	12	31	4	8	17	15	30	18	30	1	38	11	29	1	33	28	4	33	31	0	25	24	8	17	36	17	4	26	37	17	9	34	36	15	29	4	9	4	1	20	10	1	29	21	34	21	37	29	36	28	10	3	26	31	6	12	19
27	23	2	37	22	22	22	23	48	67	82	87	82	67	48	5	1	16	10	26	38	9	29	25	21	34	26	21	3	22	73	22	1	37	28	34	34	30	20	13	11	18	0	16	27	16	23	23	37	11	2	33	34	14	6	6	6	23	33	2	23	9	8	28	7	4	17	7	14	7	34	8	21	6	17	31	18	34	25	21	20	16	31	25	7	38	19	19	29	26	28	9	15	13	32	37	11	37	23	7	18	5	27	29	18	26	27	8	5	18	38	34	1	36	34	8	38	10	24	20	19	9	2	6	25	27	33	10	1	21	8	35	11	9	20	10	1	37	34	37	32	15	3	28	26	17	5	12	26	19	28	25	3	38	7	18	21	25	31	30	11	7	32	25	23	18	23	14	33	18	18	12	21	22	6	28	8	11	27	7	16	8	5	31	13	18	3	3	12	12	13	25	16	32	33	21	13	21	10	14	33	33	3	36	1	3	29	14	8	32	33	30	13	37	12	22	8	22	12	27	3	3	7	7	6	10	7	1	3	1	23	10	18	7	31	250	1	20	35	29	30	14	37	14	33	28	16	20	13	4	30	18	5	19	35	17
25	18	4	13	11	0	6	33	28	3	6	48	36	34	12	18	27	16	20	36	19	31	28	6	30	1	28	19	13	73	243	73	29	27	17	31	31	31	19	6	22	35	11	14	57	13	28	27	11	33	3	3	37	24	29	6	12	0	21	35	17	13	20	3	29	15	6	15	10	11	0	9	18	5	14	17	20	21	13	8	6	21	13	25	30	31	26	11	20	21	18	5	13	33	9	7	20	15	32	27	26	12	1	12	29	9	37	1	31	8	10	17	22	23	37	18	24	24	24	14	27	12	14	29	19	24	15	8	19	18	5	18	18	2	3	12	38	24	29	11	20	1	31	9	25	24	6	29	13	9	27	13	20	17	31	21	35	5	34	11	36	2	21	0	5	33	24	32	27	5	26	18	35	34	27	25	10	27	28	29	15	2	27	15	32	9	37	35	12	29	29	23	5	2	33	23	3	9	32	3	31	34	14	31	31	7	27	25	38	15	28	3	3	20	15	14	37	27	13	9	29	34	13	3	21	16	9	18	19	23	11	21	20	18	22	15	35	26	11	37	1	8	32	30	12	33	35	29	17	21	33	37	23	22	34	30
20	21	24	13	13	6	28	14	23	0	5	37	28	35	28	19	24	19	16	10	34	35	18	16	21	30	2	18	30	22	73	22	27	26	30	17	9	36	24	28	32	57	77	92	98	92	77	57	23	15	24	26	1	28	2	9	28	17	0	8	15	28	29	9	1	36	20	6	14	11	22	25	5	1	11	18	6	35	16	15	6	33	34	4	13	27	7	13	14	13	35	7	7	37	18	28	3	8	22	12	37	23	5	11	6	28	29	32	6	16	31	8	25	11	26	12	36	9	27	5	17	25	3	20	10	14	23	38	1	10	12	8	24	27	20	3	6	26	13	32	36	29	1	28	13	31	6	24	5	31	7	7	6	17	34	19	22	3	17	27	38	14	4	10	38	32	29	29	37	34	25	14	35	31	23	33	6	12	19	15	11	34	12	32	7	33	11	1	14	15	33	35	10	22	13	18	28	26	2	34	28	17	7	16	0	21	22	2	15	19	33	29	29	32	9	13	37	5	4	35	4	28	28	5	38	8	10	19	11	27	22	27	4	12	36	34	23	19	32	31	5	23	30	29	0	7	15	17	34	36	23	28	34	14	8	20
35	8	38	16	10	28	20	14	15	8	32	3	14	4	35	2	9	13	34	19	8	12	34	0	7	29	7	19	11	33	31	38	14	19	29	15	36	16	2	6	57	87	117	140	148	140	117	87	57	14	2	32	34	2	8	3	22	17	3	30	28	6	24	31	31	14	31	2	3	31	21	11	21	30	34	30	21	11	34	7	32	2	23	2	9	8	10	23	27	35	25	24	15	14	17	32	15	34	31	31	33	13	2	10	4	26	36	25	16	9	13	27	19	31	13	4	32	16	10	23	22	37	2	28	35	7	34	31	25	25	20	6	24	14	17	23	34	4	38	33	17	32	11	20	29	15	10	10	22	17	17	37	30	8	36	2	1	8	11	14	33	36	2	16	36	9	2	0	8	26	59	121	59	5	27	15	14	37	3	10	16	27	29	1	30	12	16	3	13	5	12	36	29	31	4	8	23	0	10	25	249	8	26	4	17	5	20	10	6	16	21	12	28	13	2	16	12	14	2	29	3	11	16	27	9	31	29	13	9	27	16	36	25	4	30	27	4	8	36	8	2	21	0	22	17	32	23	2	26	5	36	1	27	29	27	15
34	18	24	5	32	17	35	29	8	5	4	9	8	8	17	12	31	22	33	28	27	33	5	5	17	11	26	9	8	23	23	38	38	28	32	14	6	30	25	38	77	117	157	188	199	188	157	117	77	30	37	6	27	11	23	18	22	35	16	3	29	14	19	11	23	32	24	19	35	13	11	26	49	71	81	71	49	26	11	1	2	30	37	28	11	27	4	35	30	6	16	37	7	10	2	6	3	27	3	20	30	3	25	17	15	23	38	5	8	34	2	3	22	1	4	15	21	8	15	35	14	21	7	13	33	37	21	34	29	5	0	30	20	9	27	25	33	13	13	11	1	11	33	6	21	2	32	37	12	9	36	32	30	19	22	22	16	32	6	4	20	21	6	6	2	17	19	0	10	14	121	249	121	14	13	1	27	32	16	31	38	17	37	17	8	8	29	36	33	16	36	18	27	19	14	23	25	8	21	37	34	37	24	16	17	0	13	29	25	17	36	37	19	17	31	5	32	29	22	12	22	22	8	2	9	38	31	2	21	10	19	22	2	33	19	7	38	35	24	14	36	34	2	3	9	13	33	1	10	28	3	33	6	17	11	21
37	6	33	19	23	0	19	28	21	38	19	2	4	18	6	17	24	4	3	1	3	16	17	33	9	32	14	1	29	6	1	22	31	26	11	20	7	20	8	26	92	140	188	224	238	224	188	140	92	15	9	22	5	11	3	15	33	23	14	25	24	13	6	36	20	36	18	36	30	19	21	49	91	132	150	132	91	49	21	1	9	17	34	35	24	18	32	14	26	13	5	18	2	21	37	7	2	17	15	37	26	28	4	19	35	26	16	12	252	38	29	12	14	22	28	16	23	37	33	15	10	32	19	18	6	4	12	38	3	10	14	25	4	1	12	36	35	28	25	24	8	27	7	34	2	12	33	5	29	18	12	23	8	27	11	7	12	36	26	29	37	16	12	33	15	28	25	33	15	38	59	121	59	12	2	13	32	31	13	35	24	3	26	14	6	2	31	34	0	10	2	13	14	27	17	34	8	4	9	23	23	20	25	29	12	11	20	28	35	12	9	4	12	2	13	4	22	34	34	20	29	16	1	8	9	21	3	16	22	32	26	31	3	22	4	27	12	26	34	0	16	13	30	29	25	15	9	5	8	24	23	37	20	36	9	21
3	32	7	22	31	36	25	8	3	14	38	11	9	5	34	16	21	1	18	32	2	12	15	28	37	37	24	33	11	14	9	38	0	27	15	27	5	3	22	57	98	148	199	238	252	238	199	148	98	57	34	23	31	1	24	14	5	5	1	15	37	34	23	15	1	30	27	2	28	31	30	71	132	192	217	192	132	71	30	2	19	38	15	27	8	19	2	1	19	11	2	27	12	30	7	1	30	16	18	9	14	32	34	9	27	10	17	4	11	37	16	35	24	27	21	15	17	35	26	4	14	32	11	17	12	5	24	27	36	30	12	23	5	0	16	34	6	12	37	37	33	34	13	33	10	30	21	2	23	29	37	3	8	40	101	40	29	26	22	6	37	38	12	2	37	16	8	12	36	37	3	14	37	23	31	36	3	36	9	8	4	21	10	32	4	30	21	0	20	8	22	18	26	9	36	26	36	16	31	17	29	0	38	3	6	20	30	14	11	6	35	10	13	2	8	20	9	23	31	15	30	27	38	1	25	20	37	27	18	250	11	16	15	4	18	30	18	12	15	27	34	29	5	4	4	10	2	6	37	7	18	28	19	21	29	37
15	25	2	34	34	38	15	13	27	24	33	36	38	35	1	3	14	4	15	28	33	12	35	25	16	32	38	14	19	24	16	24	23	31	23	10	18	17	14	35	92	140	188	224	238	224	188	140	92	13	21	8	19	6	20	27	11	23	32	34	30	8	24	27	0	23	36	3	9	11	34	81	150	217	245	217	150	81	34	11	35	8	12	26	8	18	20	16	19	7	4	36	5	13	31	5	21	33	36	18	10	7	27	5	6	27	15	10	11	20	6	1	0	19	35	36	13	21	13	19	3	11	14	30	6	15	36	10	28	12	18	25	26	17	1	16	32	35	22	32	14	33	34	24	15	10	38	24	29	34	18	10	18	101	253	101	1	9	21	15	29	32	21	22	23	22	18	13	31	31	11	8	10	8	21	20	12	32	3	15	34	33	9	9	36	25	11	5	27	22	5	6	28	1	10	37	1	30	30	4	27	2	2	30	30	38	36	28	37	5	26	15	21	36	34	9	3	8	26	17	19	28	12	32	31	12	31	1	32	19	4	22	6	35	28	6	8	19	11	25	4	29	11	6	10	37	8	35	6	18	36	5	30	25	28	7
14	27	16	9	34	27	26	1	25	2	28	38	27	28	22	36	4	35	19	13	33	1	8	19	34	28	33	16	4	1	20	19	30	31	28	29	13	22	31	6	77	117	157	188	199	188	157	117	77	23	36	17	10	36	7	38	28	20	11	5	5	29	13	14	16	32	24	7	3	9	30	71	132	192	217	192	132	71	30	3	7	7	11	24	29	20	26	12	11	15	12	16	17	9	35	31	36	32	9	23	21	30	34	14	31	27	27	9	5	11	5	15	37	9	11	28	6	32	29	31	34	34	1	21	30	3	9	17	18	34	10	5	9	10	3	26	20	26	19	11	20	35	29	19	34	35	17	12	13	10	9	14	11	40	101	40	38	19	26	6	17	6	15	23	32	35	6	21	15	12	29	37	14	19	30	26	10	24	11	5	29	25	20	27	17	7	36	1	22	38	6	19	16	36	19	27	14	13	36	246	28	32	19	22	28	26	10	11	18	37	25	26	36	38	16	29	17	26	4	26	11	9	10	37	30	27	38	26	8	20	18	18	36	23	6	37	23	30	22	27	32	8	10	23	6	25	28	5	16	8	11	26	29	14	23	7
9	2	6	30	2	4	17	0	7	38	21	35	37	5	0	1	37	14	17	17	8	18	26	17	16	9	33	36	12	37	34	31	25	32	2	23	38	248	10	4	57	87	117	140	148	140	117	87	57	9	12	21	11	27	17	32	10	31	32	10	28	25	30	29	38	29	34	13	31	37	21	49	91	132	150	132	91	49	21	9	16	38	23	1	37	2	37	16	33	34	18	3	19	24	39	23	22	26	15	2	3	38	10	2	28	14	29	30	1	31	35	37	36	34	32	35	22	34	8	30	16	24	38	5	14	1	20	24	6	4	37	34	31	3	1	32	6	35	36	4	34	16	5	30	5	19	29	37	36	12	35	24	25	23	2	26	37	35	16	12	5	29	12	1	28	26	20	31	34	38	15	9	5	17	32	26	12	14	7	14	10	15	8	17	3	10	18	17	1	6	25	22	7	13	24	20	32	4	37	6	28	38	18	18	23	37	11	36	10	30	12	10	47	6	38	2	29	12	26	25	5	17	11	5	21	13	2	3	16	28	32	16	27	17	8	27	16	35	25	47	15	14	6	22	26	23	36	29	8	23	27	33	19	33	26	5
36	0	6	24	8	26	21	30	10	10	36	6	11	9	22	26	11	20	8	22	14	19	17	36	36	32	4	32	11	20	4	17	12	24	14	23	33	33	21	24	12	57	77	92	98	92	77	57	3	0	24	18	2	21	13	1	25	21	16	31	6	29	19	16	26	38	38	38	20	25	11	26	49	71	81	71	49	26	11	31	9	26	20	9	17	24	25	25	35	23	2	39	56	70	75	70	56	39	16	18	11	10	22	20	14	21	3	11	19	21	16	20	15	6	34	14	22	23	24	23	27	28	16	7	1	16	33	33	31	21	26	26	31	5	6	27	13	24	32	10	33	36	17	12	6	31	31	26	9	13	2	6	15	34	25	13	32	9	35	11	24	31	1	34	38	25	14	28	35	19	7	18	3	35	20	10	15	37	25	29	4	10	31	29	16	26	26	7	0	1	4	32	4	12	28	14	20	10	22	18	28	4	37	16	30	16	31	19	21	0	23	47	248	47	9	26	20	8	32	4	10	17	22	4	4	1	16	11	10	25	29	35	18	33	3	26	28	15	47	244	47	25	1	23	13	4	26	21	7	15	19	17	24	6	36	33
10	19	19	2	15	14	6	32	25	20	15	43	61	43	15	28	3	35	1	9	19	5	10	35	21	33	20	32	9	4	25	4	11	4	11	35	20	10	13	19	30	10	24	38	57	1	18	20	34	6	7	36	30	6	36	3	15	26	1	34	35	17	9	23	35	24	2	38	11	9	15	11	21	30	34	30	21	11	10	9	14	7	29	22	12	35	34	17	3	25	39	65	94	117	126	117	94	65	39	32	35	24	16	0	37	20	13	23	34	17	27	35	4	9	19	31	17	6	34	1	14	33	28	25	19	4	10	18	20	23	18	16	20	6	9	7	27	21	4	13	34	4	33	27	6	34	3	27	26	26	38	2	24	19	12	6	37	37	33	29	15	24	27	2	22	21	37	5	24	6	8	1	30	10	30	23	1	35	14	16	35	17	37	8	30	32	30	15	36	21	21	11	29	5	6	38	3	29	17	5	2	37	9	15	6	22	17	4	0	15	34	11	47	26	28	35	28	25	26	28	34	36	17	13	36	36	3	13	1	15	23	6	16	3	24	13	3	29	29	47	9	12	6	2	21	26	38	34	6	3	13	33	27	6	8	36
